"TIME","SAIDA","STEP"
24.7164749,1.11136,1
24.71777279,1.11132,1
24.71849676,1.1113,1
24.71850469,1.1113,1
24.71850484,1.1113,1
24.71852512,1.1113,1
24.71883171,1.11129,1
24.72053684,1.11124,1
24.72053924,1.11124,1
24.720545,1.11124,1
24.72054979,1.11124,1
24.72119873,1.11121,1
24.72257672,1.11117,1
24.7225818,1.11117,1
24.72258476,1.11117,1
24.7225949,1.11117,1
24.72274819,1.11117,1
24.72461676,1.11111,1
24.72461796,1.11111,1
24.72462484,1.11111,1
24.72462723,1.11111,1
24.72495171,1.1111,1
24.7266567,1.11104,1
24.72665924,1.11104,1
24.72666472,1.11104,1
24.72666979,1.11104,1
24.72674643,1.11104,1
24.72869672,1.11098,1
24.72869732,1.11098,1
24.72870476,1.11098,1
24.72870595,1.11098,1
24.72886819,1.11097,1
24.73073669,1.11091,1
24.73073796,1.11091,1
24.7307447,1.11091,1
24.73074723,1.11091,1
24.73078556,1.11091,1
24.7327767,1.11085,1
24.732777,1.11085,1
24.73278472,1.11085,1
24.73278532,1.11085,1
24.73286643,1.11085,1
24.73409279,1.11081,1
24.73481732,1.11079,1
24.73482469,1.11079,1
24.73482595,1.11079,1
24.73484512,1.11079,1
24.73685669,1.11072,1
24.73685684,1.11072,1
24.7368647,1.11072,1
24.736865,1.11072,1
24.73690556,1.11072,1
24.73751873,1.1107,1
24.738897,1.11066,1
24.7389018,1.11066,1
24.73890532,1.11066,1
24.7389149,1.11066,1
24.74021279,1.11062,1
24.74093676,1.11059,1
24.74094469,1.11059,1
24.74094484,1.11059,1
24.74096512,1.11059,1
24.74127171,1.11058,1
24.74297684,1.11053,1
24.74297924,1.11053,1
24.742985,1.11053,1
24.74298979,1.11053,1
24.74363873,1.11051,1
24.74501672,1.11047,1
24.7450218,1.11047,1
24.74502476,1.11047,1
24.7450349,1.11046,1
24.74518819,1.11046,1
24.74705676,1.1104,1
24.74705796,1.1104,1
24.74706484,1.1104,1
24.74706723,1.1104,1
24.74739171,1.11039,1
24.7490967,1.11034,1
24.74909924,1.11034,1
24.74910472,1.11034,1
24.74910979,1.11034,1
24.74918643,1.11033,1
24.75113672,1.11027,1
24.75113732,1.11027,1
24.75114476,1.11027,1
24.75114595,1.11027,1
24.75130819,1.11027,1
24.75317669,1.11021,1
24.75317796,1.11021,1
24.7531847,1.11021,1
24.75318723,1.11021,1
24.75322556,1.11021,1
24.7552167,1.11015,1
24.755217,1.11015,1
24.75522472,1.11014,1
24.75522532,1.11014,1
24.75530643,1.11014,1
24.75653279,1.1101,1
24.75725732,1.11008,1
24.75726469,1.11008,1
24.75726595,1.11008,1
24.75728512,1.11008,1
24.75929669,1.11002,1
24.75929684,1.11002,1
24.7593047,1.11002,1
24.759305,1.11002,1
24.75934556,1.11002,1
24.75995873,1.11,1
24.761337,1.10995,1
24.7613418,1.10995,1
24.76134532,1.10995,1
24.7613549,1.10995,1
24.76265279,1.10991,1
24.76337676,1.10989,1
24.76338469,1.10989,1
24.76338484,1.10989,1
24.76340512,1.10989,1
24.76371171,1.10988,1
24.76541684,1.10982,1
24.76541924,1.10982,1
24.765425,1.10982,1
24.76542979,1.10982,1
24.76607873,1.1098,1
24.76745672,1.10976,1
24.7674618,1.10976,1
24.76746476,1.10976,1
24.7674749,1.10976,1
24.76762819,1.10976,1
24.76949676,1.1097,1
24.76949796,1.1097,1
24.76950484,1.1097,1
24.76950723,1.1097,1
24.76983171,1.10969,1
24.7715367,1.10963,1
24.77153924,1.10963,1
24.77154472,1.10963,1
24.77154979,1.10963,1
24.77162643,1.10963,1
24.77357672,1.10957,1
24.77357732,1.10957,1
24.77358476,1.10957,1
24.77358595,1.10957,1
24.77374819,1.10956,1
24.77561669,1.1095,1
24.77561796,1.1095,1
24.7756247,1.1095,1
24.77562723,1.1095,1
24.77566556,1.1095,1
24.7776567,1.10944,1
24.777657,1.10944,1
24.77766472,1.10944,1
24.77766532,1.10944,1
24.77774643,1.10944,1
24.77897279,1.1094,1
24.77969732,1.10938,1
24.77970469,1.10938,1
24.77970595,1.10938,1
24.77972512,1.10938,1
24.78173669,1.10931,1
24.78173684,1.10931,1
24.7817447,1.10931,1
24.781745,1.10931,1
24.78178556,1.10931,1
24.78239873,1.10929,1
24.783777,1.10925,1
24.7837818,1.10925,1
24.78378532,1.10925,1
24.7837949,1.10925,1
24.78509279,1.10921,1
24.78581676,1.10919,1
24.78582469,1.10919,1
24.78582484,1.10918,1
24.78584512,1.10918,1
24.78615171,1.10917,1
24.78785684,1.10912,1
24.78785924,1.10912,1
24.787865,1.10912,1
24.78786979,1.10912,1
24.78851873,1.1091,1
24.78989672,1.10906,1
24.7899018,1.10906,1
24.78990476,1.10906,1
24.7899149,1.10906,1
24.79006819,1.10905,1
24.79193676,1.10899,1
24.79193796,1.10899,1
24.79194484,1.10899,1
24.79194723,1.10899,1
24.79227171,1.10898,1
24.7939767,1.10893,1
24.79397924,1.10893,1
24.79398472,1.10893,1
24.79398979,1.10893,1
24.79406643,1.10893,1
24.79601672,1.10887,1
24.79601732,1.10887,1
24.79602476,1.10887,1
24.79602595,1.10887,1
24.79618819,1.10886,1
24.79805669,1.1088,1
24.79805796,1.1088,1
24.7980647,1.1088,1
24.79806723,1.1088,1
24.79810556,1.1088,1
24.8000967,1.10874,1
24.800097,1.10874,1
24.80010472,1.10874,1
24.80010532,1.10874,1
24.80018643,1.10874,1
24.80141279,1.1087,1
24.80213732,1.10867,1
24.80214469,1.10867,1
24.80214595,1.10867,1
24.80216512,1.10867,1
24.80417669,1.10861,1
24.80417684,1.10861,1
24.8041847,1.10861,1
24.804185,1.10861,1
24.80422556,1.10861,1
24.80483873,1.10859,1
24.806217,1.10855,1
24.8062218,1.10855,1
24.80622532,1.10855,1
24.8062349,1.10855,1
24.80753279,1.10851,1
24.80825676,1.10848,1
24.80826469,1.10848,1
24.80826484,1.10848,1
24.80828512,1.10848,1
24.80859171,1.10847,1
24.81029684,1.10842,1
24.81029924,1.10842,1
24.810305,1.10842,1
24.81030979,1.10842,1
24.81095873,1.1084,1
24.81233672,1.10836,1
24.8123418,1.10835,1
24.81234476,1.10835,1
24.8123549,1.10835,1
24.81250819,1.10835,1
24.81437676,1.10829,1
24.81437796,1.10829,1
24.81438484,1.10829,1
24.81438723,1.10829,1
24.81471171,1.10828,1
24.8164167,1.10823,1
24.81641924,1.10823,1
24.81642472,1.10823,1
24.81642979,1.10823,1
24.81650643,1.10822,1
24.81845672,1.10816,1
24.81845732,1.10816,1
24.81846476,1.10816,1
24.81846595,1.10816,1
24.81862819,1.10816,1
24.82049669,1.1081,1
24.82049796,1.1081,1
24.8205047,1.1081,1
24.82050723,1.1081,1
24.82054556,1.1081,1
24.8225367,1.10804,1
24.822537,1.10804,1
24.82254472,1.10804,1
24.82254532,1.10804,1
24.82262643,1.10803,1
24.82385279,1.108,1
24.82457732,1.10797,1
24.82458469,1.10797,1
24.82458595,1.10797,1
24.82460512,1.10797,1
24.82661669,1.10791,1
24.82661684,1.10791,1
24.8266247,1.10791,1
24.826625,1.10791,1
24.82666556,1.10791,1
24.82727873,1.10789,1
24.828657,1.10785,1
24.8286618,1.10784,1
24.82866532,1.10784,1
24.8286749,1.10784,1
24.82997279,1.1078,1
24.83069676,1.10778,1
24.83070469,1.10778,1
24.83070484,1.10778,1
24.83072512,1.10778,1
24.83103171,1.10777,1
24.83273684,1.10772,1
24.83273924,1.10772,1
24.832745,1.10772,1
24.83274979,1.10772,1
24.83339873,1.1077,1
24.83477672,1.10765,1
24.8347818,1.10765,1
24.83478476,1.10765,1
24.8347949,1.10765,1
24.83494819,1.10765,1
24.83681676,1.10759,1
24.83681796,1.10759,1
24.83682484,1.10759,1
24.83682723,1.10759,1
24.83715171,1.10758,1
24.8388567,1.10753,1
24.83885924,1.10753,1
24.83886472,1.10753,1
24.83886979,1.10753,1
24.83894643,1.10752,1
24.84089672,1.10746,1
24.84089732,1.10746,1
24.84090476,1.10746,1
24.84090595,1.10746,1
24.84106819,1.10746,1
24.84293669,1.1074,1
24.84293796,1.1074,1
24.8429447,1.1074,1
24.84294723,1.1074,1
24.84298556,1.1074,1
24.8449767,1.10734,1
24.844977,1.10734,1
24.84498472,1.10734,1
24.84498532,1.10734,1
24.84506643,1.10733,1
24.84629279,1.10729,1
24.84701732,1.10727,1
24.84702469,1.10727,1
24.84702595,1.10727,1
24.84704512,1.10727,1
24.84905669,1.10721,1
24.84905684,1.10721,1
24.8490647,1.10721,1
24.849065,1.10721,1
24.84910556,1.10721,1
24.84971873,1.10719,1
24.851097,1.10714,1
24.8511018,1.10714,1
24.85110532,1.10714,1
24.8511149,1.10714,1
24.85241279,1.1071,1
24.85313676,1.10708,1
24.85314469,1.10708,1
24.85314484,1.10708,1
24.85316512,1.10708,1
24.85347171,1.10707,1
24.85517684,1.10702,1
24.85517924,1.10702,1
24.855185,1.10702,1
24.85518979,1.10702,1
24.85583873,1.107,1
24.85721672,1.10695,1
24.8572218,1.10695,1
24.85722476,1.10695,1
24.8572349,1.10695,1
24.85738819,1.10695,1
24.85925676,1.10689,1
24.85925796,1.10689,1
24.85926484,1.10689,1
24.85926723,1.10689,1
24.85959171,1.10688,1
24.8612967,1.10683,1
24.86129924,1.10683,1
24.86130472,1.10683,1
24.86130979,1.10683,1
24.86138643,1.10682,1
24.86333672,1.10676,1
24.86333732,1.10676,1
24.86334476,1.10676,1
24.86334595,1.10676,1
24.86350819,1.10676,1
24.86537669,1.1067,1
24.86537796,1.1067,1
24.8653847,1.1067,1
24.86538723,1.1067,1
24.86542556,1.1067,1
24.8674167,1.10664,1
24.867417,1.10664,1
24.86742472,1.10664,1
24.86742532,1.10664,1
24.86750643,1.10663,1
24.86873279,1.1066,1
24.86945732,1.10657,1
24.86946469,1.10657,1
24.86946595,1.10657,1
24.86948512,1.10657,1
24.87149669,1.10651,1
24.87149684,1.10651,1
24.8715047,1.10651,1
24.871505,1.10651,1
24.87154556,1.10651,1
24.87215873,1.10649,1
24.873537,1.10645,1
24.8735418,1.10645,1
24.87354532,1.10645,1
24.8735549,1.10645,1
24.87485279,1.10641,1
24.87557676,1.10638,1
24.87558469,1.10638,1
24.87558484,1.10638,1
24.87560512,1.10638,1
24.87591171,1.10637,1
24.87761684,1.10632,1
24.87761924,1.10632,1
24.877625,1.10632,1
24.87762979,1.10632,1
24.87827873,1.1063,1
24.87965672,1.10626,1
24.8796618,1.10626,1
24.87966476,1.10626,1
24.8796749,1.10625,1
24.87982819,1.10625,1
24.88169676,1.10619,1
24.88169796,1.10619,1
24.88170484,1.10619,1
24.88170723,1.10619,1
24.88203171,1.10618,1
24.8837367,1.10613,1
24.88373924,1.10613,1
24.88374472,1.10613,1
24.88374979,1.10613,1
24.88382643,1.10613,1
24.88577672,1.10606,1
24.88577732,1.10606,1
24.88578476,1.10606,1
24.88578595,1.10606,1
24.88594819,1.10606,1
24.88781669,1.106,1
24.88781796,1.106,1
24.8878247,1.106,1
24.88782723,1.106,1
24.88786556,1.106,1
24.8898567,1.10594,1
24.889857,1.10594,1
24.88986472,1.10594,1
24.88986532,1.10594,1
24.88994643,1.10594,1
24.89117279,1.1059,1
24.89189732,1.10587,1
24.89190469,1.10587,1
24.89190595,1.10587,1
24.89192512,1.10587,1
24.89393669,1.10581,1
24.89393684,1.10581,1
24.8939447,1.10581,1
24.893945,1.10581,1
24.89398556,1.10581,1
24.89459873,1.10579,1
24.895977,1.10575,1
24.8959818,1.10575,1
24.89598532,1.10575,1
24.8959949,1.10575,1
24.89729279,1.10571,1
24.89801676,1.10568,1
24.89802469,1.10568,1
24.89802484,1.10568,1
24.89804512,1.10568,1
24.89835171,1.10567,1
24.90005684,1.10562,1
24.90005924,1.10562,1
24.900065,1.10562,1
24.90006979,1.10562,1
24.90071873,1.1056,1
24.90209672,1.10556,1
24.9021018,1.10556,1
24.90210476,1.10556,1
24.9021149,1.10556,1
24.90226819,1.10555,1
24.90413676,1.10549,1
24.90413796,1.10549,1
24.90414484,1.10549,1
24.90414723,1.10549,1
24.90447171,1.10548,1
24.9061767,1.10543,1
24.90617924,1.10543,1
24.90618472,1.10543,1
24.90618979,1.10543,1
24.90626643,1.10543,1
24.90821672,1.10537,1
24.90821732,1.10537,1
24.90822476,1.10537,1
24.90822595,1.10537,1
24.90838819,1.10536,1
24.91025669,1.1053,1
24.91025796,1.1053,1
24.9102647,1.1053,1
24.91026723,1.1053,1
24.91030556,1.1053,1
24.9122967,1.10524,1
24.912297,1.10524,1
24.91230472,1.10524,1
24.91230532,1.10524,1
24.91238643,1.10524,1
24.91361279,1.1052,1
24.91433732,1.10518,1
24.91434469,1.10518,1
24.91434595,1.10518,1
24.91436512,1.10518,1
24.91637669,1.10511,1
24.91637684,1.10511,1
24.9163847,1.10511,1
24.916385,1.10511,1
24.91642556,1.10511,1
24.91703873,1.10509,1
24.918417,1.10505,1
24.9184218,1.10505,1
24.91842532,1.10505,1
24.9184349,1.10505,1
24.91973279,1.10501,1
24.92045676,1.10499,1
24.92046469,1.10499,1
24.92046484,1.10499,1
24.92048512,1.10499,1
24.92079171,1.10498,1
24.92249684,1.10492,1
24.92249924,1.10492,1
24.922505,1.10492,1
24.92250979,1.10492,1
24.92315873,1.1049,1
24.92453672,1.10486,1
24.9245418,1.10486,1
24.92454476,1.10486,1
24.9245549,1.10486,1
24.92470819,1.10486,1
24.92657676,1.1048,1
24.92657796,1.1048,1
24.92658484,1.1048,1
24.92658723,1.1048,1
24.92691171,1.10479,1
24.9286167,1.10473,1
24.92861924,1.10473,1
24.92862472,1.10473,1
24.92862979,1.10473,1
24.92870643,1.10473,1
24.93065672,1.10467,1
24.93065732,1.10467,1
24.93066476,1.10467,1
24.93066595,1.10467,1
24.93082819,1.10467,1
24.93269669,1.10461,1
24.93269796,1.10461,1
24.9327047,1.10461,1
24.93270723,1.10461,1
24.93274556,1.10461,1
24.9347367,1.10454,1
24.934737,1.10454,1
24.93474472,1.10454,1
24.93474532,1.10454,1
24.93482643,1.10454,1
24.93605279,1.1045,1
24.93677732,1.10448,1
24.93678469,1.10448,1
24.93678595,1.10448,1
24.93680512,1.10448,1
24.93881669,1.10442,1
24.93881684,1.10442,1
24.9388247,1.10442,1
24.938825,1.10442,1
24.93886556,1.10442,1
24.93947873,1.1044,1
24.940857,1.10436,1
24.9408618,1.10436,1
24.94086532,1.10436,1
24.9408749,1.10435,1
24.94217279,1.10431,1
24.94289676,1.10429,1
24.94290469,1.10429,1
24.94290484,1.10429,1
24.94292512,1.10429,1
24.94323171,1.10428,1
24.94493684,1.10423,1
24.94493924,1.10423,1
24.944945,1.10423,1
24.94494979,1.10423,1
24.94559873,1.10421,1
24.94697672,1.10417,1
24.9469818,1.10417,1
24.94698476,1.10417,1
24.9469949,1.10417,1
24.94714819,1.10416,1
24.94901676,1.1041,1
24.94901796,1.1041,1
24.94902484,1.1041,1
24.94902723,1.1041,1
24.94935171,1.10409,1
24.9510567,1.10404,1
24.95105924,1.10404,1
24.95106472,1.10404,1
24.95106979,1.10404,1
24.95114643,1.10404,1
24.95309672,1.10398,1
24.95309732,1.10398,1
24.95310476,1.10398,1
24.95310595,1.10398,1
24.95326819,1.10397,1
24.95513669,1.10391,1
24.95513796,1.10391,1
24.9551447,1.10391,1
24.95514723,1.10391,1
24.95518556,1.10391,1
24.9571767,1.10385,1
24.957177,1.10385,1
24.95718472,1.10385,1
24.95718532,1.10385,1
24.95726643,1.10385,1
24.95849279,1.10381,1
24.95921732,1.10379,1
24.95922469,1.10379,1
24.95922595,1.10379,1
24.95924512,1.10379,1
24.96125669,1.10372,1
24.96125684,1.10372,1
24.9612647,1.10372,1
24.961265,1.10372,1
24.96130556,1.10372,1
24.96191873,1.1037,1
24.963297,1.10366,1
24.9633018,1.10366,1
24.96330532,1.10366,1
24.9633149,1.10366,1
24.96461279,1.10362,1
24.96533676,1.1036,1
24.96534469,1.1036,1
24.96534484,1.1036,1
24.96536512,1.1036,1
24.96567171,1.10359,1
24.96737684,1.10353,1
24.96737924,1.10353,1
24.967385,1.10353,1
24.96738979,1.10353,1
24.96803873,1.10351,1
24.96941672,1.10347,1
24.9694218,1.10347,1
24.96942476,1.10347,1
24.9694349,1.10347,1
24.96958819,1.10347,1
24.97145676,1.10341,1
24.97145796,1.10341,1
24.97146484,1.10341,1
24.97146723,1.10341,1
24.97179171,1.1034,1
24.9734967,1.10335,1
24.97349924,1.10335,1
24.97350472,1.10335,1
24.97350979,1.10335,1
24.97358643,1.10334,1
24.97553672,1.10328,1
24.97553732,1.10328,1
24.97554476,1.10328,1
24.97554595,1.10328,1
24.97570819,1.10328,1
24.97757669,1.10322,1
24.97757796,1.10322,1
24.9775847,1.10322,1
24.97758723,1.10322,1
24.97762556,1.10322,1
24.9796167,1.10316,1
24.979617,1.10316,1
24.97962472,1.10316,1
24.97962532,1.10316,1
24.97970643,1.10315,1
24.98093279,1.10312,1
24.98165732,1.10309,1
24.98166469,1.10309,1
24.98166595,1.10309,1
24.98168512,1.10309,1
24.98369669,1.10303,1
24.98369684,1.10303,1
24.9837047,1.10303,1
24.983705,1.10303,1
24.98374556,1.10303,1
24.98435873,1.10301,1
24.985737,1.10297,1
24.9857418,1.10297,1
24.98574532,1.10297,1
24.9857549,1.10297,1
24.98705279,1.10293,1
24.98777676,1.1029,1
24.98778469,1.1029,1
24.98778484,1.1029,1
24.98780512,1.1029,1
24.98811171,1.10289,1
24.98981684,1.10284,1
24.98981924,1.10284,1
24.989825,1.10284,1
24.98982979,1.10284,1
24.99047873,1.10282,1
24.99185672,1.10278,1
24.9918618,1.10278,1
24.99186476,1.10278,1
24.9918749,1.10278,1
24.99202819,1.10277,1
24.99389676,1.10272,1
24.99389796,1.10272,1
24.99390484,1.10272,1
24.99390723,1.10272,1
24.99423171,1.10271,1
24.9959367,1.10265,1
24.99593924,1.10265,1
24.99594472,1.10265,1
24.99594979,1.10265,1
24.99602643,1.10265,1
24.99797672,1.10259,1
24.99797732,1.10259,1
24.99798476,1.10259,1
24.99798595,1.10259,1
24.99814819,1.10258,1
25.00001669,1.10253,1
25.00001796,1.10253,1
25.0000247,1.10253,1
25.00002723,1.10253,1
25.00006556,1.10253,1
25.0020567,1.10246,1
25.002057,1.10246,1
25.00206472,1.10246,1
25.00206532,1.10246,1
25.00214643,1.10246,1
25.00337279,1.10242,1
25.00409732,1.1024,1
25.00410469,1.1024,1
25.00410595,1.1024,1
25.00412512,1.1024,1
25.00613669,1.10234,1
25.00613684,1.10234,1
25.0061447,1.10234,1
25.006145,1.10234,1
25.00618556,1.10234,1
25.00679873,1.10232,1
25.008177,1.10228,1
25.0081818,1.10228,1
25.00818532,1.10228,1
25.0081949,1.10227,1
25.00949279,1.10224,1
25.01021676,1.10221,1
25.01022469,1.10221,1
25.01022484,1.10221,1
25.01024512,1.10221,1
25.01055171,1.1022,1
25.01225684,1.10215,1
25.01225924,1.10215,1
25.012265,1.10215,1
25.01226979,1.10215,1
25.01291873,1.10213,1
25.01429672,1.10209,1
25.0143018,1.10209,1
25.01430476,1.10209,1
25.0143149,1.10209,1
25.01446819,1.10208,1
25.01633676,1.10202,1
25.01633796,1.10202,1
25.01634484,1.10202,1
25.01634723,1.10202,1
25.01667171,1.10201,1
25.0183767,1.10196,1
25.01837924,1.10196,1
25.01838472,1.10196,1
25.01838979,1.10196,1
25.01846643,1.10196,1
25.02041672,1.1019,1
25.02041732,1.1019,1
25.02042476,1.1019,1
25.02042595,1.1019,1
25.02058819,1.10189,1
25.02245669,1.10184,1
25.02245796,1.10184,1
25.0224647,1.10184,1
25.02246723,1.10184,1
25.02250556,1.10183,1
25.0244967,1.10177,1
25.024497,1.10177,1
25.02450472,1.10177,1
25.02450532,1.10177,1
25.02458643,1.10177,1
25.02581279,1.10173,1
25.02653732,1.10171,1
25.02654469,1.10171,1
25.02654595,1.10171,1
25.02656512,1.10171,1
25.02857669,1.10165,1
25.02857684,1.10165,1
25.0285847,1.10165,1
25.028585,1.10165,1
25.02862556,1.10165,1
25.02923873,1.10163,1
25.030617,1.10158,1
25.0306218,1.10158,1
25.03062532,1.10158,1
25.0306349,1.10158,1
25.03193279,1.10154,1
25.03265676,1.10152,1
25.03266469,1.10152,1
25.03266484,1.10152,1
25.03268512,1.10152,1
25.03299171,1.10151,1
25.03469684,1.10146,1
25.03469924,1.10146,1
25.034705,1.10146,1
25.03470979,1.10146,1
25.03535873,1.10144,1
25.03673672,1.1014,1
25.0367418,1.1014,1
25.03674476,1.1014,1
25.0367549,1.1014,1
25.03690819,1.10139,1
25.03877676,1.10133,1
25.03877796,1.10133,1
25.03878484,1.10133,1
25.03878723,1.10133,1
25.03911171,1.10132,1
25.0408167,1.10127,1
25.04081924,1.10127,1
25.04082472,1.10127,1
25.04082979,1.10127,1
25.04090643,1.10127,1
25.04285672,1.10121,1
25.04285732,1.10121,1
25.04286476,1.10121,1
25.04286595,1.10121,1
25.04302819,1.1012,1
25.04489669,1.10115,1
25.04489796,1.10115,1
25.0449047,1.10114,1
25.04490723,1.10114,1
25.04494556,1.10114,1
25.0469367,1.10108,1
25.046937,1.10108,1
25.04694472,1.10108,1
25.04694532,1.10108,1
25.04702643,1.10108,1
25.04825279,1.10104,1
25.04897732,1.10102,1
25.04898469,1.10102,1
25.04898595,1.10102,1
25.04900512,1.10102,1
25.05101669,1.10096,1
25.05101684,1.10096,1
25.0510247,1.10096,1
25.051025,1.10096,1
25.05106556,1.10096,1
25.05167873,1.10094,1
25.053057,1.10089,1
25.0530618,1.10089,1
25.05306532,1.10089,1
25.0530749,1.10089,1
25.05437279,1.10085,1
25.05509676,1.10083,1
25.05510469,1.10083,1
25.05510484,1.10083,1
25.05512512,1.10083,1
25.05543171,1.10082,1
25.05713684,1.10077,1
25.05713924,1.10077,1
25.057145,1.10077,1
25.05714979,1.10077,1
25.05779873,1.10075,1
25.05917672,1.10071,1
25.0591818,1.10071,1
25.05918476,1.10071,1
25.0591949,1.10071,1
25.05934819,1.1007,1
25.06121676,1.10064,1
25.06121796,1.10064,1
25.06122484,1.10064,1
25.06122723,1.10064,1
25.06155171,1.10063,1
25.0632567,1.10058,1
25.06325924,1.10058,1
25.06326472,1.10058,1
25.06326979,1.10058,1
25.06334643,1.10058,1
25.06529672,1.10052,1
25.06529732,1.10052,1
25.06530476,1.10052,1
25.06530595,1.10052,1
25.06546819,1.10051,1
25.06733669,1.10046,1
25.06733796,1.10046,1
25.0673447,1.10046,1
25.06734723,1.10046,1
25.06738556,1.10045,1
25.0693767,1.10039,1
25.069377,1.10039,1
25.06938472,1.10039,1
25.06938532,1.10039,1
25.06946643,1.10039,1
25.07069279,1.10035,1
25.07141732,1.10033,1
25.07142469,1.10033,1
25.07142595,1.10033,1
25.07144512,1.10033,1
25.07345669,1.10027,1
25.07345684,1.10027,1
25.0734647,1.10027,1
25.073465,1.10027,1
25.07350556,1.10027,1
25.07411873,1.10025,1
25.075497,1.10021,1
25.0755018,1.10021,1
25.07550532,1.10021,1
25.0755149,1.10021,1
25.07681279,1.10017,1
25.07753676,1.10014,1
25.07754469,1.10014,1
25.07754484,1.10014,1
25.07756512,1.10014,1
25.07787171,1.10013,1
25.07957684,1.10008,1
25.07957924,1.10008,1
25.079585,1.10008,1
25.07958979,1.10008,1
25.08023873,1.10006,1
25.08161672,1.10002,1
25.0816218,1.10002,1
25.08162476,1.10002,1
25.0816349,1.10002,1
25.08178819,1.10001,1
25.08365676,1.09996,1
25.08365796,1.09996,1
25.08366484,1.09996,1
25.08366723,1.09996,1
25.08399171,1.09995,1
25.0856967,1.09989,1
25.08569924,1.09989,1
25.08570472,1.09989,1
25.08570979,1.09989,1
25.08578643,1.09989,1
25.08773672,1.09983,1
25.08773732,1.09983,1
25.08774476,1.09983,1
25.08774595,1.09983,1
25.08790819,1.09983,1
25.08977669,1.09977,1
25.08977796,1.09977,1
25.0897847,1.09977,1
25.08978723,1.09977,1
25.08982556,1.09977,1
25.0918167,1.09971,1
25.091817,1.09971,1
25.09182472,1.09971,1
25.09182532,1.09971,1
25.09190643,1.0997,1
25.09313279,1.09967,1
25.09385732,1.09964,1
25.09386469,1.09964,1
25.09386595,1.09964,1
25.09388512,1.09964,1
25.09589669,1.09958,1
25.09589684,1.09958,1
25.0959047,1.09958,1
25.095905,1.09958,1
25.09594556,1.09958,1
25.09655873,1.09956,1
25.097937,1.09952,1
25.0979418,1.09952,1
25.09794532,1.09952,1
25.0979549,1.09952,1
25.09925279,1.09948,1
25.09997676,1.09946,1
25.09998469,1.09946,1
25.09998484,1.09946,1
25.10000512,1.09945,1
25.10031171,1.09945,1
25.10201684,1.09939,1
25.10201924,1.09939,1
25.102025,1.09939,1
25.10202979,1.09939,1
25.10267873,1.09937,1
25.10405672,1.09933,1
25.1040618,1.09933,1
25.10406476,1.09933,1
25.1040749,1.09933,1
25.10422819,1.09933,1
25.10609676,1.09927,1
25.10609796,1.09927,1
25.10610484,1.09927,1
25.10610723,1.09927,1
25.10643171,1.09926,1
25.1081367,1.09921,1
25.10813924,1.09921,1
25.10814472,1.09921,1
25.10814979,1.09921,1
25.10822643,1.0992,1
25.11017672,1.09914,1
25.11017732,1.09914,1
25.11018476,1.09914,1
25.11018595,1.09914,1
25.11034819,1.09914,1
25.11221669,1.09908,1
25.11221796,1.09908,1
25.1122247,1.09908,1
25.11222723,1.09908,1
25.11226556,1.09908,1
25.1142567,1.09902,1
25.114257,1.09902,1
25.11426472,1.09902,1
25.11426532,1.09902,1
25.11434643,1.09902,1
25.11557279,1.09898,1
25.11629732,1.09896,1
25.11630469,1.09896,1
25.11630595,1.09896,1
25.11632512,1.09896,1
25.11833669,1.09889,1
25.11833684,1.09889,1
25.1183447,1.09889,1
25.118345,1.09889,1
25.11838556,1.09889,1
25.11899873,1.09887,1
25.120377,1.09883,1
25.1203818,1.09883,1
25.12038532,1.09883,1
25.1203949,1.09883,1
25.12169279,1.09879,1
25.12241676,1.09877,1
25.12242469,1.09877,1
25.12242484,1.09877,1
25.12244512,1.09877,1
25.12275171,1.09876,1
25.12445684,1.09871,1
25.12445924,1.09871,1
25.124465,1.09871,1
25.12446979,1.09871,1
25.12511873,1.09869,1
25.12649672,1.09864,1
25.1265018,1.09864,1
25.12650476,1.09864,1
25.1265149,1.09864,1
25.12666819,1.09864,1
25.12853676,1.09858,1
25.12853796,1.09858,1
25.12854484,1.09858,1
25.12854723,1.09858,1
25.12887171,1.09857,1
25.1305767,1.09852,1
25.13057924,1.09852,1
25.13058472,1.09852,1
25.13058979,1.09852,1
25.13066643,1.09852,1
25.13261672,1.09846,1
25.13261732,1.09846,1
25.13262476,1.09846,1
25.13262595,1.09846,1
25.13278819,1.09845,1
25.13465669,1.0984,1
25.13465796,1.0984,1
25.1346647,1.0984,1
25.13466723,1.0984,1
25.13470556,1.09839,1
25.1366967,1.09833,1
25.136697,1.09833,1
25.13670472,1.09833,1
25.13670532,1.09833,1
25.13678643,1.09833,1
25.13801279,1.09829,1
25.13873732,1.09827,1
25.13874469,1.09827,1
25.13874595,1.09827,1
25.13876512,1.09827,1
25.14077669,1.09821,1
25.14077684,1.09821,1
25.1407847,1.09821,1
25.140785,1.09821,1
25.14082556,1.09821,1
25.14143873,1.09819,1
25.142817,1.09815,1
25.1428218,1.09815,1
25.14282532,1.09815,1
25.1428349,1.09815,1
25.14413279,1.09811,1
25.14485676,1.09808,1
25.14486469,1.09808,1
25.14486484,1.09808,1
25.14488512,1.09808,1
25.14519171,1.09807,1
25.14689684,1.09802,1
25.14689924,1.09802,1
25.146905,1.09802,1
25.14690979,1.09802,1
25.14755873,1.098,1
25.14893672,1.09796,1
25.1489418,1.09796,1
25.14894476,1.09796,1
25.1489549,1.09796,1
25.14910819,1.09795,1
25.15097676,1.0979,1
